date,wcontent,phead,hconduc,temp
2018-12-19,0.317,-780.1,0.004429,6.76
2018-12-20,0.36,-19.98,0.8518000000000001,6.56
2018-12-21,0.341,-211.9,0.05277,5.21
2018-12-22,0.336,-295.1,0.02963,3.3299999999999996
2018-12-23,0.332,-363.3,0.02019,3.47
2018-12-24,0.327,-477.9,0.01192,5.0
2018-12-25,0.321,-649.9,0.006446,5.73
2018-12-26,0.317,-761.1,0.00466,7.409999999999999
2018-12-27,0.311,-1013.0,0.002559,7.1
2018-12-28,0.312,-1005.0,0.002606,7.62
2018-12-29,0.321,-634.3,0.0067729999999999995,5.19
2018-12-30,0.315,-853.7,0.0036700000000000005,5.65
2018-12-31,0.307,-1222.0,0.0017170000000000002,5.21
2019-01-01,0.302,-1569.0,0.0009994,5.28
2019-01-02,0.305,-1393.0,0.001294,4.68
2019-01-03,0.362,-7.724000000000001,1.547,3.65
2019-01-04,0.338,-258.4,0.03753,3.3299999999999996
2019-01-05,0.335,-314.1,0.02644,5.43
2019-01-06,0.331,-387.9,0.01784,4.95
2019-01-07,0.32,-657.3,0.0063,5.21
2019-01-08,0.312,-990.3,0.002686,5.08
2019-01-09,0.309,-1164.0,0.001905,6.519999999999999
2019-01-10,0.302,-1613.0,0.0009416000000000001,3.94
2019-01-11,0.303,-1516.0,0.001078,1.52
2019-01-12,0.301,-1657.0,0.0008882000000000001,2.65
2019-01-13,0.309,-1116.0,0.002082,1.6200000000000003
2019-01-14,0.323,-591.4,0.007805000000000001,3.8899999999999997
2019-01-15,0.309,-1162.0,0.0019130000000000002,5.95
2019-01-16,0.301,-1648.0,0.0008987,8.6
2019-01-17,0.361,-8.485,1.471,5.24
2019-01-18,0.344,-173.1,0.0735,1.6800000000000002
2019-01-19,0.339,-240.7,0.04247,0.63
2019-01-20,0.336,-291.3,0.030320000000000003,1.29
2019-01-21,0.332,-364.3,0.02009,1.38
2019-01-22,0.327,-460.2,0.01284,1.55
2019-01-23,0.325,-511.8,0.01042,2.69
2019-01-24,0.319,-713.0,0.005333,4.16
2019-01-25,0.312,-993.6,0.002667,5.68
2019-01-26,0.306,-1282.0,0.001547,6.540000000000001
2019-01-27,0.335,-312.5,0.02669,9.66
2019-01-28,0.355,-61.19,0.3028,8.86
2019-01-29,0.335,-305.7,0.02778,7.769999999999999
2019-01-30,0.328,-446.9,0.01359,6.19
2019-01-31,0.319,-694.6,0.005628,8.77
2019-02-01,0.308,-1199.0,0.001787,7.45
2019-02-02,0.305,-1369.0,0.001344,6.7
2019-02-03,0.306,-1296.0,0.001511,4.57
2019-02-04,0.303,-1546.0,0.001033,3.09
2019-02-05,0.298,-1929.0,0.000637,3.02
2019-02-06,0.292,-2573.0,0.0003374,3.35
2019-02-07,0.29,-2824.0,0.0002746,4.33
2019-02-08,0.286,-3416.0,0.0001798,6.02
2019-02-09,0.287,-3221.0,0.0002048,6.959999999999999
2019-02-10,0.281,-4288.0,0.0001081,6.87
2019-02-11,0.296,-2152.0,0.0005006,6.13
2019-02-12,0.288,-3021.0,0.0002363,5.25
2019-02-13,0.28,-4485.0,9.775999999999999e-05,4.72
2019-02-14,0.277,-5254.0,6.855e-05,5.91
2019-02-15,0.275,-5998.0,5.0900000000000004e-05,7.980000000000001
2019-02-16,0.299,-1806.0,0.000736,7.82
2019-02-17,0.286,-3378.0,0.0001843,5.13
2019-02-18,0.278,-5043.0,7.514e-05,3.56
2019-02-19,0.273,-6679.0,3.995e-05,4.01
2019-02-20,0.271,-7253.0,3.318e-05,2.72
2019-02-21,0.27,-7800.0,2.816e-05,5.06
2019-02-22,0.269,-8223.0,2.5e-05,6.0
2019-02-23,0.268,-8704.0,2.198e-05,5.39
2019-02-24,0.266,-9238.0,1.922e-05,5.37
2019-02-25,0.265,-9821.0,1.674e-05,6.56
2019-02-26,0.264,-10350.0,1.4870000000000002e-05,6.06
2019-02-27,0.264,-10540.0,1.4259999999999999e-05,7.83
2019-02-28,0.265,-10210.0,1.532e-05,7.05
2019-03-01,0.277,-5343.0,6.602e-05,6.85
2019-03-02,0.281,-4291.0,0.000108,5.61
2019-03-03,0.273,-6711.0,3.952e-05,6.909999999999999
2019-03-04,0.27,-7558.0,3.024e-05,8.2
2019-03-05,0.362,-3.647,2.202,7.68
2019-03-06,0.328,-452.3,0.01328,8.44
2019-03-07,0.312,-1003.0,0.002617,8.6
2019-03-08,0.306,-1281.0,0.001551,7.42
2019-03-09,0.296,-2100.0,0.0005284,6.0
2019-03-10,0.289,-2969.0,0.0002455,5.32
2019-03-11,0.281,-4351.0,0.00010460000000000001,8.34
2019-03-12,0.276,-5682.0,5.746999999999999e-05,7.090000000000001
2019-03-13,0.273,-6715.0,3.947e-05,11.44
2019-03-14,0.27,-7563.0,3.019e-05,12.62
2019-03-15,0.346,-145.7,0.09603,10.13
2019-03-16,0.306,-1310.0,0.001478,8.93
2019-03-17,0.358,-31.910000000000004,0.5826,10.48
2019-03-18,0.325,-530.9,0.009688,7.26
2019-03-19,0.314,-904.7,0.0032500000000000003,6.480000000000001
2019-03-20,0.302,-1568.0,0.001001,6.19
2019-03-21,0.293,-2476.0,0.0003674,5.62
2019-03-22,0.283,-3878.0,0.0001354,5.43
2019-03-23,0.276,-5694.0,5.721000000000001e-05,9.64
2019-03-24,0.285,-3620.0,0.0001579,10.92
2019-03-25,0.362,-3.972,2.124,10.3
2019-03-26,0.361,-8.641,1.456,8.02
2019-03-27,0.346,-154.2,0.08807,8.14
2019-03-28,0.337,-268.5,0.03508,8.3
2019-03-29,0.329,-415.9,0.015610000000000002,9.2
2019-03-30,0.317,-759.1,0.004686,11.73
2019-03-31,0.362,-2.119,2.716,12.6
2019-04-01,0.361,-11.23,1.252,11.24
2019-04-02,0.342,-193.7,0.061270000000000005,10.66
2019-04-03,0.33,-409.8,0.01606,10.04
2019-04-04,0.317,-769.4,0.004558,11.7
2019-04-05,0.308,-1217.0,0.00173,12.54
2019-04-06,0.294,-2316.0,0.00042579999999999994,12.940000000000001
2019-04-07,0.325,-530.6,0.009698,13.65
2019-04-08,0.298,-1939.0,0.0006298,13.470000000000002
2019-04-09,0.284,-3703.0,0.0001501,12.61
2019-04-10,0.275,-5773.0,5.5469999999999996e-05,13.460000000000003
2019-04-11,0.273,-6408.0,4.385e-05,14.62
2019-04-12,0.292,-2515.0,0.0003549,14.960000000000003
2019-04-13,0.276,-5663.0,5.7910000000000006e-05,12.58
2019-04-14,0.271,-7333.0,3.237e-05,12.34
2019-04-15,0.36,-23.52,0.7519,13.13
2019-04-16,0.327,-483.4,0.01166,14.13
2019-04-17,0.29,-2797.0,0.0002804,17.86
2019-04-18,0.308,-1200.0,0.0017840000000000002,15.919999999999998
2019-04-19,0.299,-1841.0,0.0007052,11.82
2019-04-20,0.281,-4391.0,0.00010249999999999998,12.08
2019-04-21,0.274,-6111.0,4.88e-05,10.93
2019-04-22,0.362,-5.374,1.8539999999999999,8.73
2019-04-23,0.335,-306.2,0.027699999999999995,6.8
2019-04-24,0.319,-703.0,0.00549,6.519999999999999
2019-04-25,0.304,-1461.0,0.001167,7.9
2019-04-26,0.288,-3086.0,0.00022529999999999997,9.39
2019-04-27,0.279,-4879.0,8.094e-05,10.73
2019-04-28,0.273,-6559.0,4.162e-05,14.01
2019-04-29,0.362,-5.778,1.791,14.210000000000003
2019-04-30,0.317,-763.7,0.004628,15.99
2019-05-01,0.308,-1172.0,0.0018769999999999998,14.77
2019-05-02,0.286,-3429.0,0.0001782,18.68
2019-05-03,0.274,-6246.0,4.647e-05,19.45
2019-05-04,0.272,-6969.0,3.63e-05,19.29
2019-05-05,0.27,-7500.0,3.077e-05,19.86
2019-05-06,0.359,-29.079999999999995,0.6317,18.27
2019-05-07,0.308,-1167.0,0.0018940000000000003,19.17
2019-05-08,0.277,-5445.0,6.327e-05,19.59
2019-05-09,0.273,-6668.0,4.009e-05,20.14
2019-05-10,0.275,-5959.0,5.165e-05,24.95
2019-05-11,0.269,-7871.0,2.759e-05,18.69
2019-05-12,0.268,-8324.0,2.432e-05,18.87
2019-05-13,0.356,-50.81,0.3712,20.93
2019-05-14,0.301,-1673.0,0.0008692,21.14
2019-05-15,0.276,-5507.0,6.167e-05,20.37
2019-05-16,0.27,-7846.0,2.7789999999999997e-05,19.44
2019-05-17,0.268,-8701.0,2.2e-05,19.51
2019-05-18,0.266,-9659.0,1.738e-05,20.58
2019-05-19,0.264,-10430.0,1.461e-05,21.63
2019-05-20,0.352,-83.37,0.209,22.14
2019-05-21,0.293,-2461.0,0.0003723,20.91
2019-05-22,0.275,-5801.0,5.487000000000001e-05,17.83
2019-05-23,0.269,-7871.0,2.759e-05,19.72
2019-05-24,0.267,-8898.0,2.092e-05,21.92
2019-05-25,0.266,-9356.0,1.868e-05,22.56
2019-05-26,0.266,-9381.0,1.856e-05,23.19
2019-05-27,0.357,-40.96,0.4619,26.1
2019-05-28,0.297,-2053.0,0.0005555,22.4
2019-05-29,0.273,-6687.0,3.984e-05,21.56
2019-05-30,0.269,-8194.0,2.52e-05,20.77
2019-05-31,0.267,-9150.0,1.964e-05,19.37
2019-06-01,0.265,-10000.0,1.605e-05,20.0
2019-06-02,0.264,-10670.0,1.3869999999999998e-05,21.55
2019-06-03,0.361,-15.48,1.02,22.76
2019-06-04,0.304,-1466.0,0.001159,24.44
2019-06-05,0.275,-5842.0,5.399e-05,26.6
2019-06-06,0.27,-7701.0,2.898e-05,28.079999999999995
2019-06-07,0.268,-8553.0,2.287e-05,28.47
2019-06-08,0.266,-9440.0,1.831e-05,29.059999999999995
2019-06-09,0.265,-10230.0,1.528e-05,26.389999999999997
2019-06-10,0.356,-48.9,0.3864,25.48
2019-06-11,0.311,-1035.0,0.002448,24.7
2019-06-12,0.283,-3977.0,0.0001279,25.56
2019-06-13,0.274,-6131.0,4.844e-05,26.1
2019-06-14,0.27,-7612.0,2.975e-05,26.339999999999996
2019-06-15,0.268,-8369.0,2.402e-05,25.73
2019-06-16,0.267,-9078.0,1.999e-05,26.23
2019-06-17,0.266,-9678.0,1.73e-05,27.85
2019-06-18,0.265,-10100.0,1.57e-05,27.139999999999997
2019-06-19,0.264,-10430.0,1.4599999999999999e-05,26.71
2019-06-20,0.264,-10730.0,1.37e-05,26.72
2019-06-21,0.263,-11110.0,1.2679999999999999e-05,27.940000000000005
2019-06-22,0.262,-11490.0,1.175e-05,26.610000000000003
2019-06-23,0.262,-11840.0,1.097e-05,28.3
2019-06-24,0.261,-12190.0,1.026e-05,31.2
2019-06-25,0.261,-12510.0,9.681e-06,31.910000000000004
2019-06-26,0.26,-12750.0,9.274e-06,29.7
2019-06-27,0.26,-12900.0,9.031e-06,28.6
