date,wcontent,phead,hconduc,temp
2018-10-23,0.319,-700.0,0.005539,15.0
2018-10-24,0.29519999999999996,-2271.0,0.00052816,16.613999999999997
2018-10-25,0.2928,-2513.6,0.00040154,19.236
2018-10-26,0.3426,-193.33999999999997,0.06203000000000001,18.689999999999998
2018-10-27,0.3396,-233.21999999999997,0.04494,17.35
2018-10-28,0.3256,-505.8,0.0106806,9.319999999999999
2018-10-29,0.3206,-649.14,0.0064773999999999995,10.12
2018-10-30,0.3176,-754.14,0.004763399999999999,10.8
2018-10-31,0.31520000000000004,-837.2,0.0038347999999999993,12.084
2018-11-01,0.3122,-976.1,0.0027816,10.780000000000001
2018-11-02,0.30979999999999996,-1093.6,0.0021876,11.264
2018-11-03,0.3076,-1210.4,0.0017620000000000001,9.52
2018-11-04,0.3048,-1390.6,0.0013094,11.354000000000001
2018-11-05,0.3034,-1480.0,0.0011437200000000002,10.296
2018-11-06,0.3534,-75.014,0.23896,9.238
2018-11-07,0.33340000000000003,-334.22,0.023593999999999997,7.56
2018-11-08,0.336,-287.98,0.030964000000000002,9.85
2018-11-09,0.3268,-472.84000000000003,0.012185999999999999,11.332
2018-11-10,0.3216,-620.1600000000001,0.007105600000000001,10.718
2018-11-11,0.3194,-695.4399999999999,0.0056226,11.62
2018-11-12,0.3468,-141.3,0.101044,9.25
2018-11-13,0.3546,-64.438,0.28580000000000005,8.034
2018-11-14,0.356,-52.477999999999994,0.35876,7.938
2018-11-15,0.35139999999999993,-92.22600000000001,0.18347999999999998,7.624
2018-11-16,0.351,-96.13000000000001,0.1737,7.787999999999999
2018-11-17,0.3452,-158.2,0.08469,9.75
2018-11-18,0.3404,-220.76000000000005,0.04928600000000001,7.909999999999999
2018-11-19,0.3368,-274.96000000000004,0.03364399999999999,9.06
2018-11-20,0.334,-323.52,0.025065999999999998,8.56
2018-11-21,0.3306,-390.0400000000001,0.017668,9.166
2018-11-22,0.32639999999999997,-485.18,0.011588,10.819999999999999
2018-11-23,0.3566,-47.542,0.39859999999999995,11.862
2018-11-24,0.361,-9.606800000000002,1.372,7.384
2018-11-25,0.355,-57.184000000000005,0.32666,6.51
2018-11-26,0.346,-148.12,0.093754,8.766000000000002
2018-11-27,0.34,-227.94,0.04667400000000001,7.412000000000001
2018-11-28,0.337,-274.23999999999995,0.033802,7.718000000000001
2018-11-29,0.33380000000000004,-328.78000000000003,0.024332,9.55
2018-11-30,0.3308,-385.36,0.018074,10.106
2018-12-01,0.3294,-416.02,0.015612000000000001,10.894000000000002
2018-12-02,0.3236,-558.5799999999999,0.0087658,9.99
2018-12-03,0.3206,-644.8599999999999,0.006559999999999999,9.429999999999998
2018-12-04,0.3176,-755.6200000000001,0.0047404000000000005,11.154
2018-12-05,0.3146,-872.2800000000001,0.0035159999999999996,10.956
2018-12-06,0.354,-68.626,0.26617999999999997,9.652000000000001
2018-12-07,0.33580000000000004,-295.58000000000004,0.029538,8.13
2018-12-08,0.3286,-434.35999999999996,0.014366,7.798
2018-12-09,0.33,-398.82,0.01692,6.4940000000000015
2018-12-10,0.3242,-544.46,0.009219,6.68
2018-12-11,0.318,-740.0,0.0049482,7.1659999999999995
2018-12-12,0.31239999999999996,-964.6600000000001,0.0028472000000000003,7.2559999999999985
2018-12-13,0.30619999999999997,-1297.6,0.0015153999999999999,12.0
2018-12-14,0.3014,-1638.4,0.0009169800000000001,9.437999999999999
2018-12-15,0.294,-2275.4,0.00044966,7.697999999999999
2018-12-16,0.2924,-2492.4,0.00036691999999999996,9.02
2018-12-17,0.336,-284.71999999999997,0.032175999999999996,8.516
2018-12-18,0.3256,-509.43999999999994,0.010528599999999999,7.4719999999999995
2018-12-19,0.316,-809.6600000000001,0.0041008,6.55
2018-12-20,0.36,-19.694,0.8609399999999999,6.418000000000001
2018-12-21,0.341,-216.82000000000002,0.05079,4.938000000000001
2018-12-22,0.335,-303.46,0.028166000000000004,2.912
2018-12-23,0.33120000000000005,-377.26,0.018812000000000002,3.2560000000000002
2018-12-24,0.3256,-504.98,0.010704,5.1
2018-12-25,0.319,-706.22,0.005445200000000001,5.88
2018-12-26,0.3156,-824.28,0.0039536,7.7379999999999995
2018-12-27,0.309,-1139.0,0.0019999999999999996,7.234
2018-12-28,0.31039999999999995,-1064.8,0.0023044000000000003,7.7700000000000005
2018-12-29,0.3246,-531.08,0.0097612,4.932
2018-12-30,0.314,-896.86,0.0033118,5.5840000000000005
2018-12-31,0.3052,-1365.2,0.0013546,5.104000000000001
2019-01-01,0.2992,-1814.4,0.00073134,5.2299999999999995
2019-01-02,0.304,-1456.2,0.0011757999999999998,4.56
2019-01-03,0.362,-5.7918,1.7898,3.45
2019-01-04,0.33720000000000006,-268.14,0.035168000000000005,3.18
2019-01-05,0.33440000000000003,-315.54,0.026228,5.644
2019-01-06,0.33,-401.66,0.016696000000000003,4.982
2019-01-07,0.31839999999999996,-722.0400000000001,0.005204,5.268000000000001
2019-01-08,0.3088,-1139.4,0.0020006,5.093999999999999
2019-01-09,0.30579999999999996,-1332.2,0.0014296,6.738000000000001
2019-01-10,0.2972,-1980.4,0.0006064800000000001,3.682
2019-01-11,0.30019999999999997,-1726.2,0.00081426,1.044
2019-01-12,0.29819999999999997,-1903.4,0.0006581,2.55
2019-01-13,0.314,-885.6200000000001,0.0034549999999999997,1.4060000000000001
2019-01-14,0.327,-472.5200000000001,0.012317999999999999,4.098000000000001
2019-01-15,0.3066,-1266.2,0.0015927999999999997,6.35
2019-01-16,0.3,-1748.2,0.00079004,9.2
2019-01-17,0.361,-8.453800000000001,1.4738000000000002,5.114
2019-01-18,0.34340000000000004,-180.48000000000002,0.06875400000000001,1.1300000000000001
2019-01-19,0.3384,-251.24,0.039442,0.18
2019-01-20,0.335,-303.15999999999997,0.028216,1.1320000000000001
2019-01-21,0.331,-381.34,0.018431999999999997,1.294
